1363584018.63981104,pkt_in,43194,6379
1363584018.67245412,pkt_in,6379,43194
1363584018.68762708,pkt_in,43195,6379
1363584018.73694205,pkt_in,43196,6379
1363584018.75297403,pkt_in,6379,43195
1363584018.78428102,pkt_in,43197,6379
1363584018.78544807,pkt_in,6379,43196
1363584018.81761289,pkt_in,6379,43197
1363584018.83304191,pkt_in,43198,6379
1363584018.88544106,pkt_in,6379,43198
1363584018.88622308,pkt_in,43199,6379
1363584018.91516995,pkt_in,6379,43199
1363584018.93761992,pkt_in,43200,6379
1363584018.98714209,pkt_in,43201,6379
1363584018.98848796,pkt_in,6379,43201
1363584018.98924994,pkt_in,6379,43200
1363584019.05377007,pkt_in,43202,6379
1363584019.08612394,pkt_in,6379,43202
1363584019.08680892,pkt_in,43203,6379
1363584019.15146399,pkt_in,6379,43203
1363584019.19010401,pkt_in,43204,6379
1363584019.19096088,pkt_in,43205,6379
1363584019.21597600,pkt_in,6379,43205
1363584019.23208404,pkt_in,43206,6379
1363584019.23323488,pkt_in,6379,43204
1363584019.25777411,pkt_in,6379,43206
1363584019.29872203,pkt_in,43207,6379
1363584019.33103704,pkt_in,6379,43207
1363584019.33201289,pkt_in,43208,6379
1363584019.36455607,pkt_in,6379,43208
1363584019.39692307,pkt_in,43209,6379
1363584019.40168905,pkt_in,6379,43209
1363584019.46300697,pkt_in,43210,6379
1363584019.46527696,pkt_in,6379,43210
1363584019.50859404,pkt_in,43211,6379
1363584019.52456594,pkt_in,6379,43211
1363584019.54593396,pkt_in,43212,6379
1363584019.56013203,pkt_in,6379,43212
1363584019.59251904,pkt_in,43213,6379
1363584019.65712690,pkt_in,6379,43213
1363584019.65808702,pkt_in,43214,6379
1363584019.66014194,pkt_in,6379,43214
1363584019.73393202,pkt_in,43215,6379
1363584019.76518703,pkt_in,43216,6379
1363584019.80368090,pkt_in,43217,6379
1363584019.80589509,pkt_in,6379,43216
1363584019.80714297,pkt_in,6379,43215
1363584019.80802894,pkt_in,6379,43217
1363584019.84033394,pkt_in,43218,6379
1363584019.90485501,pkt_in,6379,43218
1363584019.90579891,pkt_in,43219,6379
1363584019.92242789,pkt_in,6379,43219
1363584019.94932699,pkt_in,43220,6379
1363584019.95289207,pkt_in,6379,43220
1363584020.01752806,pkt_in,43221,6379
1363584020.03387094,pkt_in,6379,43221
