64 0.001 622936.522768 3899.58263253
64 0.01 97546.7004829 1476.85704531
64 0.1 10074.2796789 1093.66380194
64 1 989.749063596 989.749063596
64 2 497.670762141 497.670762141
64 3 332.41608493 332.41608493
64 4 249.363821968 249.363821968
64 5 199.720310747 199.720310747
