113.4610176	0
128.0989647	0.000851789
128.2479763	0.001703578
128.64995	0.002555366
128.7641525	0.003407155
129.4338703	0.004258944
129.4939518	0.005110733
129.5309067	0.005962521
129.8348904	0.00681431
130.0230026	0.007666099
130.1419735	0.008517888
130.5961609	0.009369676
130.6130886	0.010221465
130.8012009	0.011073254
131.0172081	0.011925043
131.1478615	0.012776831
131.403923	0.01362862
131.4599514	0.014480409
131.469965	0.015332198
131.5448284	0.016183986
131.6139698	0.017035775
131.9000721	0.017887564
131.9029331	0.018739353
132.021904	0.019591141
132.1918964	0.02044293
132.2739124	0.021294719
132.3339939	0.022146508
132.363081	0.022998296
132.4729919	0.023850085
132.6510906	0.024701874
133.0809593	0.025553663
133.1579685	0.026405451
133.1868172	0.02725724
133.215189	0.028109029
133.3429813	0.028960818
133.3839893	0.029812607
133.4190369	0.030664395
133.4600449	0.031516184
133.592844	0.032367973
133.6939335	0.033219762
133.8419914	0.03407155
133.895874	0.034923339
133.9490414	0.035775128
134.0379715	0.036626917
134.0630054	0.037478705
134.1121197	0.038330494
134.1769695	0.039182283
134.2709064	0.040034072
134.3429089	0.04088586
134.4850063	0.041737649
134.5071793	0.042589438
134.5899105	0.043441227
134.665966	0.044293015
134.7079277	0.045144804
134.8509789	0.045996593
134.9830627	0.046848382
135.2438927	0.04770017
135.3158951	0.048551959
135.4670525	0.049403748
135.6301308	0.050255537
135.7419491	0.051107325
136.0099316	0.051959114
136.0149384	0.052810903
136.095047	0.053662692
136.4428997	0.05451448
136.7509365	0.055366269
136.879921	0.056218058
136.9519234	0.057069847
136.9678974	0.057921635
137.3140812	0.058773424
137.4530792	0.059625213
137.5498772	0.060477002
137.5808716	0.061328791
137.638092	0.062180579
138.2279396	0.063032368
138.3740902	0.063884157
138.425827	0.064735946
138.7028694	0.065587734
139.0268803	0.066439523
139.1758919	0.067291312
139.1968727	0.068143101
139.3098831	0.068994889
139.5030022	0.069846678
139.621973	0.070698467
139.6989822	0.071550256
140.1400566	0.072402044
140.6860352	0.073253833
140.8288479	0.074105622
140.9180164	0.074957411
140.9480572	0.075809199
140.9721375	0.076660988
141.0729885	0.077512777
141.1190033	0.078364566
141.2229538	0.079216354
141.5848732	0.080068143
141.68787	0.080919932
141.8838501	0.081771721
141.9911385	0.082623509
141.9980526	0.083475298
142.0991421	0.084327087
142.3280239	0.085178876
142.3461437	0.086030664
143.5611248	0.086882453
143.6340809	0.087734242
143.7199116	0.088586031
143.8138485	0.089437819
143.9640522	0.090289608
144.0939903	0.091141397
144.1869736	0.091993186
144.217968	0.092844974
144.2220211	0.093696763
144.2430019	0.094548552
144.313097	0.095400341
144.4759369	0.09625213
144.6869373	0.097103918
144.7150707	0.097955707
144.7658539	0.098807496
144.8400021	0.099659285
144.8760033	0.100511073
144.8831558	0.101362862
144.8850632	0.102214651
144.8998451	0.10306644
145.2538967	0.103918228
145.7500458	0.104770017
145.7819939	0.105621806
145.9751129	0.106473595
145.9989548	0.107325383
146.2700367	0.108177172
146.5089321	0.109028961
146.6910839	0.10988075
146.7680931	0.110732538
147.1130848	0.111584327
147.3309994	0.112436116
147.3770142	0.113287905
147.6540565	0.114139693
147.687912	0.114991482
148.3881474	0.115843271
148.747921	0.11669506
149.1119862	0.117546848
149.1179466	0.118398637
149.1429806	0.119250426
149.2779255	0.120102215
149.600029	0.120954003
149.9710083	0.121805792
150.0530243	0.122657581
150.635004	0.12350937
151.6799927	0.124361158
151.6849995	0.125212947
151.9088745	0.126064736
152.7209282	0.126916525
152.8041363	0.127768314
153.2659531	0.128620102
153.4500122	0.129471891
154.4680595	0.13032368
155.3390026	0.131175469
156.2740803	0.132027257
156.2800407	0.132879046
156.4898491	0.133730835
157.2370529	0.134582624
157.5410366	0.135434412
157.7260494	0.136286201
158.5710049	0.13713799
158.9920521	0.137989779
159.0499878	0.138841567
159.0540409	0.139693356
159.1250896	0.140545145
159.3160629	0.141396934
159.5978737	0.142248722
159.6081257	0.143100511
159.8930359	0.1439523
160.0329876	0.144804089
160.1848602	0.145655877
160.214901	0.146507666
160.2618694	0.147359455
160.2621078	0.148211244
160.531044	0.149063032
160.7999802	0.149914821
160.8200073	0.15076661
160.8819962	0.151618399
161.1988544	0.152470187
161.386013	0.153321976
161.5488529	0.154173765
161.6530418	0.155025554
161.7379189	0.155877342
161.8170738	0.156729131
162.0550156	0.15758092
162.124157	0.158432709
162.3580456	0.159284497
162.4269485	0.160136286
162.8339291	0.160988075
163.6428833	0.161839864
163.8898849	0.162691653
164.276123	0.163543441
164.3610001	0.16439523
164.3829346	0.165247019
164.7231579	0.166098808
164.9961472	0.166950596
165.3680801	0.167802385
165.5499935	0.168654174
165.653944	0.169505963
166.2390232	0.170357751
166.5251255	0.17120954
166.5308475	0.172061329
166.574955	0.172913118
166.6550636	0.173764906
166.6941643	0.174616695
167.0360565	0.175468484
167.3388481	0.176320273
167.9980755	0.177172061
168.1449413	0.17802385
168.238163	0.178875639
168.4348583	0.179727428
168.4689522	0.180579216
168.5729027	0.181431005
168.8210964	0.182282794
168.9469814	0.183134583
169.0239906	0.183986371
169.369936	0.18483816
169.5311069	0.185689949
169.9159145	0.186541738
170.2029705	0.187393526
170.5489159	0.188245315
170.5620289	0.189097104
170.8440781	0.189948893
170.9780693	0.190800681
171.0801125	0.19165247
171.1091995	0.192504259
171.2269783	0.193356048
171.298027	0.194207837
171.3111401	0.195059625
171.5459824	0.195911414
171.6709137	0.196763203
171.7560291	0.197614992
171.779871	0.19846678
171.7920303	0.199318569
172.2569466	0.200170358
