0.2310,0.0000
0.2310,0.0004
0.2320,0.0008
0.2320,0.0013
0.2339,0.0017
0.2348,0.0021
0.2348,0.0025
0.2351,0.0030
0.2360,0.0034
0.2360,0.0038
0.2360,0.0042
0.2370,0.0047
0.2370,0.0051
0.2379,0.0055
0.2379,0.0059
0.2379,0.0063
0.2382,0.0068
0.2391,0.0072
0.2391,0.0076
0.2391,0.0080
0.2391,0.0085
0.2398,0.0089
0.2398,0.0093
0.2398,0.0097
0.2401,0.0102
0.2401,0.0106
0.2401,0.0110
0.2408,0.0114
0.2410,0.0118
0.2410,0.0123
0.2410,0.0127
0.2420,0.0131
0.2420,0.0135
0.2420,0.0140
0.2420,0.0144
0.2429,0.0148
0.2429,0.0152
0.2429,0.0157
0.2429,0.0161
0.2429,0.0165
0.2429,0.0169
0.2432,0.0173
0.2432,0.0178
0.2439,0.0182
0.2439,0.0186
0.2439,0.0190
0.2441,0.0195
0.2441,0.0199
0.2441,0.0203
0.2441,0.0207
0.2449,0.0212
0.2449,0.0216
0.2449,0.0220
0.2449,0.0224
0.2451,0.0228
0.2451,0.0233
0.2451,0.0237
0.2451,0.0241
0.2470,0.0245
0.2470,0.0250
0.2470,0.0254
0.2470,0.0258
0.2480,0.0262
0.2491,0.0266
0.2491,0.0271
0.2499,0.0275
0.2501,0.0279
0.2501,0.0283
0.2508,0.0288
0.2511,0.0292
0.2511,0.0296
0.2511,0.0300
0.2520,0.0305
0.2530,0.0309
0.2530,0.0313
0.2530,0.0317
0.2542,0.0321
0.2542,0.0326
0.2558,0.0330
0.2561,0.0334
0.2570,0.0338
0.2570,0.0343
0.2580,0.0347
0.2601,0.0351
0.2620,0.0355
0.2620,0.0360
0.2620,0.0364
0.2630,0.0368
0.2630,0.0372
0.2639,0.0376
0.2639,0.0381
0.2651,0.0385
0.2658,0.0389
0.2661,0.0393
0.2670,0.0398
0.2670,0.0402
0.2670,0.0406
0.2680,0.0410
0.2680,0.0415
0.2689,0.0419
0.2699,0.0423
0.2711,0.0427
0.2720,0.0431
0.2720,0.0436
0.2720,0.0440
0.2730,0.0444
0.2732,0.0448
0.2751,0.0453
0.2770,0.0457
0.2770,0.0461
0.2830,0.0465
0.2861,0.0470
0.2899,0.0474
0.2959,0.0478
0.2961,0.0482
0.2971,0.0486
0.3011,0.0491
0.3080,0.0495
0.3221,0.0499
0.3250,0.0503
0.3331,0.0508
0.3340,0.0512
0.3390,0.0516
0.3400,0.0520
0.3409,0.0525
0.3431,0.0529
0.3469,0.0533
0.3471,0.0537
0.3481,0.0541
0.3529,0.0546
0.3550,0.0550
0.3550,0.0554
0.3560,0.0558
0.3641,0.0563
0.3750,0.0567
0.3891,0.0571
0.3910,0.0575
0.3991,0.0580
0.4120,0.0584
0.4230,0.0588
0.4261,0.0592
0.4311,0.0596
0.4330,0.0601
0.4480,0.0605
0.4709,0.0609
0.7110,0.0613
0.7432,0.0618
0.8588,0.0622
0.8988,0.0626
1.0259,0.0630
1.1611,0.0635
1.3940,0.0639
2.5179,0.0643
2.5430,0.0647
2.5809,0.0651
3.1631,0.0656
3.2899,0.0660
3.5770,0.0664
3.5789,0.0668
3.5901,0.0673
3.6070,0.0677
3.6089,0.0681
3.6252,0.0685
4.0009,0.0690
4.6310,0.0694
4.6530,0.0698
4.6630,0.0702
4.6642,0.0706
4.6661,0.0711
4.6661,0.0715
4.6690,0.0719
4.6690,0.0723
4.6742,0.0728
4.6840,0.0732
4.6852,0.0736
4.7221,0.0740
4.7610,0.0745
4.8242,0.0749
4.8320,0.0753
4.8521,0.0757
4.9081,0.0761
4.9119,0.0766
4.9140,0.0770
4.9391,0.0774
5.0180,0.0778
5.1038,0.0783
5.3010,0.0787
5.3320,0.0791
5.3918,0.0795
5.7220,0.0799
5.7340,0.0804
5.7340,0.0808
5.7390,0.0812
5.7402,0.0816
5.7402,0.0821
5.7418,0.0825
5.7430,0.0829
5.7490,0.0833
5.7511,0.0838
5.7521,0.0842
5.7561,0.0846
5.7600,0.0850
5.7611,0.0854
5.7631,0.0859
5.7650,0.0863
5.7740,0.0867
5.7769,0.0871
5.7790,0.0876
5.7831,0.0880
5.8038,0.0884
5.8222,0.0888
5.8270,0.0893
5.8329,0.0897
5.8339,0.0901
5.8541,0.0905
5.9209,0.0909
6.0599,0.0914
6.0892,0.0918
6.1078,0.0922
6.1309,0.0926
6.2921,0.0931
6.3839,0.0935
6.3841,0.0939
6.3889,0.0943
6.3910,0.0948
6.7201,0.0952
6.7999,0.0956
6.8018,0.0960
6.8259,0.0964
6.8262,0.0969
6.8290,0.0973
6.8450,0.0977
6.8529,0.0981
6.8629,0.0986
6.8631,0.0990
6.8672,0.0994
6.8800,0.0998
6.8831,0.1003
6.8860,0.1007
6.8879,0.1011
6.9408,0.1015
6.9830,0.1019
7.1499,0.1024
7.2749,0.1028
7.3719,0.1032
7.4689,0.1036
7.7620,0.1041
7.9038,0.1045
7.9141,0.1049
7.9150,0.1053
7.9260,0.1058
7.9269,0.1062
7.9350,0.1066
7.9582,0.1070
7.9591,0.1074
7.9770,0.1079
8.4419,0.1083
8.4879,0.1087
8.6591,0.1091
8.6820,0.1096
8.7998,0.1100
8.8782,0.1104
9.0380,0.1108
9.0451,0.1113
9.0530,0.1117
9.1469,0.1121
9.4059,0.1125
9.6591,0.1129
9.6869,0.1134
9.6869,0.1138
9.7809,0.1142
9.8171,0.1146
9.8579,0.1151
9.9130,0.1155
10.0272,0.1159
10.0539,0.1163
10.0651,0.1168
10.0789,0.1172
10.0939,0.1176
10.0980,0.1180
10.1070,0.1184
10.1089,0.1189
10.1199,0.1193
10.1321,0.1197
10.1359,0.1201
10.2539,0.1206
10.3519,0.1210
10.5441,0.1214
10.5770,0.1218
10.7219,0.1223
10.7450,0.1227
10.7610,0.1231
10.8230,0.1235
10.9341,0.1239
10.9692,0.1244
11.0180,0.1248
11.0259,0.1252
11.0321,0.1256
11.1310,0.1261
11.2450,0.1265
11.2801,0.1269
11.2910,0.1273
11.4300,0.1277
11.4639,0.1282
11.6191,0.1286
11.6930,0.1290
11.7459,0.1294
11.9219,0.1299
11.9460,0.1303
11.9612,0.1307
12.0940,0.1311
12.1338,0.1316
12.1410,0.1320
12.2509,0.1324
12.2690,0.1328
12.2912,0.1332
12.2969,0.1337
12.3069,0.1341
12.3429,0.1345
12.3439,0.1349
12.3639,0.1354
12.3909,0.1358
12.4040,0.1362
12.4331,0.1366
12.7280,0.1371
12.8760,0.1375
12.9378,0.1379
12.9828,0.1383
13.0939,0.1387
13.2170,0.1392
13.2768,0.1396
13.3309,0.1400
13.3450,0.1404
