1364184780.01928306,pkt_in,None,None
1364184780.02725601,pkt_in,36858,6379
1364184780.02782297,pkt_in,36859,6379
1364184780.02977991,pkt_in,36860,6379
1364184780.03031898,pkt_in,36861,6379
1364184780.03822494,pkt_in,6379,36858
1364184780.04609394,pkt_in,6379,36859
1364184780.04664302,pkt_in,36862,6379
1364184780.05451202,pkt_in,6379,36860
1364184780.05507207,pkt_in,6379,36861
1364184780.05563688,pkt_in,36863,6379
1364184780.07177401,pkt_in,36864,6379
1364184780.07244706,pkt_in,6379,36862
1364184780.13714099,pkt_in,36865,6379
1364184780.13798809,pkt_in,36866,6379
1364184780.13856006,pkt_in,36867,6379
1364184780.14037609,pkt_in,36868,6379
1364184780.14096308,pkt_in,36869,6379
1364184780.14153790,pkt_in,6379,36863
1364184780.14208794,pkt_in,36870,6379
1364184780.14266300,pkt_in,6379,36864
1364184780.14339209,pkt_in,36871,6379
1364184780.15969300,pkt_in,36872,6379
1364184780.16805911,pkt_in,6379,36865
1364184780.16872311,pkt_in,6379,36866
1364184780.16941690,pkt_in,36873,6379
1364184780.16995597,pkt_in,6379,36867
1364184780.17071104,pkt_in,6379,36868
1364184780.20322204,pkt_in,36874,6379
1364184780.20391202,pkt_in,6379,36869
1364184780.20445991,pkt_in,36875,6379
1364184780.20560193,pkt_in,6379,36870
1364184780.20617509,pkt_in,36876,6379
1364184780.20674205,pkt_in,6379,36871
1364184780.20794010,pkt_in,6379,36872
1364184780.21598911,pkt_in,36877,6379
1364184780.21658993,pkt_in,36878,6379
1364184780.21712589,pkt_in,6379,36873
1364184780.21923709,pkt_in,36879,6379
1364184780.22003007,pkt_in,6379,36874
1364184780.28460789,pkt_in,36880,6379
1364184780.28533912,pkt_in,6379,36875
1364184780.28609395,pkt_in,36881,6379
1364184780.28707600,pkt_in,6379,36876
1364184780.28762102,pkt_in,36882,6379
1364184780.28816891,pkt_in,6379,36877
1364184780.28990006,pkt_in,6379,36878
1364184780.29044008,pkt_in,36883,6379
1364184780.29117298,pkt_in,36884,6379
1364184780.29194498,pkt_in,6379,36879
1364184780.29263997,pkt_in,36885,6379
1364184780.29674792,pkt_in,36886,6379
1364184780.30077410,pkt_in,6379,36880
1364184780.30157804,pkt_in,36887,6379
1364184780.36630511,pkt_in,36888,6379
1364184780.36772799,pkt_in,6379,36881
1364184780.36829805,pkt_in,6379,36882
1364184780.36883807,pkt_in,36889,6379
1364184780.36963201,pkt_in,36890,6379
1364184780.37019110,pkt_in,6379,36883
1364184780.37074590,pkt_in,6379,36884
1364184780.37286210,pkt_in,36891,6379
1364184780.37340093,pkt_in,6379,36885
1364184780.37406206,pkt_in,6379,36886
1364184780.37500906,pkt_in,36892,6379
1364184780.37574697,pkt_in,36893,6379
1364184780.37645197,pkt_in,6379,36887
1364184780.37699604,pkt_in,36894,6379
1364184780.38099289,pkt_in,36895,6379
1364184780.38185191,pkt_in,6379,36888
1364184780.39803696,pkt_in,36896,6379
1364184780.46405697,pkt_in,6379,36889
1364184780.46485090,pkt_in,36897,6379
1364184780.46666694,pkt_in,6379,36890
1364184780.46784711,pkt_in,36898,6379
1364184780.46842909,pkt_in,6379,36891
1364184780.46897602,pkt_in,36899,6379
1364184780.46970510,pkt_in,6379,36892
1364184780.47224498,pkt_in,36900,6379
1364184780.47310209,pkt_in,6379,36893
1364184780.47367001,pkt_in,36901,6379
1364184780.47459412,pkt_in,6379,36894
1364184780.47535896,pkt_in,6379,36895
1364184780.47616792,pkt_in,36902,6379
1364184780.47690392,pkt_in,6379,36896
1364184780.47743702,pkt_in,36903,6379
1364184780.49434090,pkt_in,36904,6379
1364184780.49494696,pkt_in,36905,6379
1364184780.51176810,pkt_in,6379,36897
1364184780.51265597,pkt_in,36906,6379
1364184780.51340795,pkt_in,6379,36898
1364184780.57821798,pkt_in,36907,6379
1364184780.57942796,pkt_in,6379,36899
1364184780.58174706,pkt_in,36908,6379
1364184780.58259392,pkt_in,6379,36900
1364184780.58350897,pkt_in,36909,6379
1364184780.58426690,pkt_in,6379,36901
1364184780.58525896,pkt_in,36910,6379
1364184780.58600092,pkt_in,36911,6379
1364184780.58681989,pkt_in,6379,36902
1364184780.58738899,pkt_in,6379,36903
1364184780.58956409,pkt_in,36912,6379
1364184780.59012389,pkt_in,6379,36904
1364184780.59097409,pkt_in,6379,36905
1364184780.59175611,pkt_in,36913,6379
1364184780.59247088,pkt_in,36914,6379
1364184780.59347391,pkt_in,6379,36906
1364184780.70836592,pkt_in,36915,6379
1364184780.70924997,pkt_in,36916,6379
1364184780.71113110,pkt_in,36917,6379
1364184780.71189594,pkt_in,36918,6379
1364184780.71284294,pkt_in,36919,6379
1364184780.71338105,pkt_in,6379,36907
1364184780.71540689,pkt_in,36920,6379
1364184780.71600890,pkt_in,36921,6379
1364184780.71690798,pkt_in,36922,6379
1364184780.71764708,pkt_in,6379,36908
1364184780.71833706,pkt_in,36923,6379
1364184780.71887302,pkt_in,6379,36909
1364184780.71964908,pkt_in,36924,6379
1364184780.72036791,pkt_in,6379,36910
1364184780.72125292,pkt_in,6379,36911
1364184780.72180009,pkt_in,36925,6379
1364184780.72255898,pkt_in,6379,36912
1364184780.72379303,pkt_in,36926,6379
1364184780.72568297,pkt_in,36927,6379
1364184780.72638893,pkt_in,6379,36913
1364184780.75884891,pkt_in,6379,36914
1364184780.76012397,pkt_in,36928,6379
1364184780.76084805,pkt_in,36929,6379
1364184780.76159692,pkt_in,6379,36915
1364184780.76254296,pkt_in,6379,36916
1364184780.76449895,pkt_in,36930,6379
