90.314150,0.589474
91.631174,0.591579
91.662884,0.593684
91.665983,0.595789
92.681170,0.597895
93.166828,0.600000
93.768835,0.602105
95.273972,0.604211
96.427917,0.606316
96.662045,0.608421
99.351168,0.610526
100.072861,0.612632
102.118015,0.614737
102.189064,0.616842
102.675915,0.618947
104.062080,0.621053
104.397058,0.623158
104.429960,0.625263
104.682922,0.627368
105.598927,0.629474
105.659962,0.631579
105.853796,0.633684
105.884075,0.635789
105.931044,0.637895
107.496977,0.640000
108.246088,0.642105
108.851910,0.644211
110.119820,0.646316
110.426903,0.648421
110.538960,0.650526
110.990047,0.652632
111.558914,0.654737
112.500906,0.656842
112.568140,0.658947
112.717152,0.661053
114.006996,0.663158
114.063025,0.665263
114.405155,0.667368
115.736008,0.669474
115.978956,0.671579
116.057873,0.673684
116.562128,0.675789
118.370056,0.677895
118.662119,0.680000
119.096994,0.682105
120.244026,0.684211
120.285988,0.686316
122.625113,0.688421
124.199867,0.690526
124.989986,0.692632
125.170946,0.694737
125.227928,0.696842
125.445127,0.698947
125.504017,0.701053
125.761986,0.703158
126.719952,0.705263
126.774073,0.707368
127.323151,0.709474
128.927946,0.711579
129.045010,0.713684
129.927158,0.715789
129.972935,0.717895
130.171061,0.720000
130.469084,0.722105
133.462906,0.724211
135.987043,0.726316
137.275934,0.728421
137.856960,0.730526
138.695002,0.732632
140.406847,0.734737
143.418074,0.736842
143.530846,0.738947
143.690825,0.741053
145.024061,0.743158
146.739006,0.745263
150.195837,0.747368
151.224852,0.749474
152.748108,0.751579
152.842999,0.753684
153.522968,0.755789
154.308796,0.757895
155.173063,0.760000
160.356045,0.762105
161.419868,0.764211
161.638975,0.766316
161.862135,0.768421
162.846804,0.770526
167.182922,0.772632
168.485165,0.774737
168.485880,0.776842
168.859005,0.778947
169.701099,0.781053
170.850039,0.783158
171.674967,0.785263
172.331095,0.787368
175.263882,0.789474
176.362991,0.791579
176.995039,0.793684
177.253962,0.795789
179.638863,0.797895
180.100918,0.800000
180.764198,0.802105
182.265997,0.804211
182.333946,0.806316
182.824135,0.808421
184.143066,0.810526
185.118914,0.812632
187.754869,0.814737
188.555002,0.816842
189.240932,0.818947
191.071033,0.821053
191.514015,0.823158
193.147898,0.825263
194.275141,0.827368
194.801092,0.829474
195.682049,0.831579
197.309017,0.833684
198.974133,0.835789
199.662924,0.837895
199.779034,0.840000
200.144053,0.842105
206.079960,0.844211
206.433058,0.846316
212.478876,0.848421
212.847948,0.850526
212.891102,0.852632
213.010073,0.854737
216.120958,0.856842
218.750954,0.858947
219.672918,0.861053
220.214128,0.863158
223.857880,0.865263
224.302053,0.867368
225.571871,0.869474
226.928949,0.871579
228.096008,0.873684
228.300095,0.875789
234.361887,0.877895
237.761021,0.880000
238.329887,0.882105
238.958120,0.884211
240.496874,0.886316
241.374016,0.888421
241.711140,0.890526
244.857073,0.892632
245.625019,0.894737
246.561050,0.896842
248.020887,0.898947
251.724958,0.901053
262.270927,0.903158
262.726068,0.905263
264.939070,0.907368
266.303062,0.909474
271.575928,0.911579
272.383213,0.913684
275.853157,0.915789
278.285980,0.917895
279.421806,0.920000
283.442974,0.922105
289.011002,0.924211
291.548014,0.926316
298.658848,0.928421
303.865194,0.930526
308.596134,0.932632
313.025951,0.934737
316.519976,0.936842
347.942114,0.938947
350.347996,0.941053
359.591961,0.943158
367.011070,0.945263
372.706890,0.947368
374.724150,0.949474
382.711172,0.951579
404.016972,0.953684
408.283949,0.955789
423.158169,0.957895
430.274010,0.960000
439.426899,0.962105
440.750122,0.964211
450.182915,0.966316
457.726955,0.968421
461.032867,0.970526
463.340044,0.972632
466.207027,0.974737
521.553993,0.976842
528.354883,0.978947
544.413090,0.981053
578.277111,0.983158
599.586964,0.985263
600.655079,0.987368
622.957945,0.989474
643.898010,0.991579
703.263998,0.993684
755.635977,0.995789
1007.700920,0.997895
