ingress_pps,flow_mod_pps,pkt_out_pps,pkt_in_pps,rule_pps,egress_pps,expected_ingress,expected_flow_mod,expected_pkt_out
396.9483,378.1908,377.8154,107.3595,52.8500,251.6059,400.0000,400.0000,400.0000
396.9972,376.9269,637.5284,109.8350,54.3750,202.0019,400.0000,400.0000,700.0000
396.9367,646.6908,373.9598,109.1394,55.0000,160.1253,400.0000,700.0000,400.0000
396.9181,645.1935,642.1385,111.6690,55.0000,282.6938,400.0000,700.0000,700.0000
690.7436,377.8277,377.7588,110.8816,55.0000,249.9026,700.0000,400.0000,400.0000
691.1025,377.0447,638.6750,110.5961,50.6000,243.6396,700.0000,400.0000,700.0000
691.2919,647.4943,375.0776,109.6076,53.0000,195.1710,700.0000,700.0000,400.0000
691.1154,646.8870,643.8261,109.5213,55.0000,336.9908,700.0000,700.0000,700.0000
