0.0025111099,0.0000000000
0.0031047403,0.0065789474
0.0031252855,0.0131578947
0.0031300457,0.0197368421
0.0031655358,0.0263157895
0.0031762576,0.0328947368
0.0031925152,0.0394736842
0.0032804541,0.0460526316
0.0035103139,0.0526315789
0.0035237403,0.0592105263
0.0035923292,0.0657894737
0.0036378667,0.0723684211
0.0036401113,0.0789473684
0.0036680405,0.0855263158
0.0037202549,0.0921052632
0.0037379916,0.0986842105
0.0037568313,0.1052631579
0.0037952874,0.1118421053
0.0038061240,0.1184210526
0.0038125027,0.1250000000
0.0038167920,0.1315789474
0.0038483232,0.1381578947
0.0038639513,0.1447368421
0.0038659059,0.1513157895
0.0038770241,0.1578947368
0.0038845491,0.1644736842
0.0038863558,0.1710526316
0.0039057443,0.1776315789
0.0039206975,0.1842105263
0.0039222299,0.1907894737
0.0039231328,0.1973684211
0.0039326521,0.2039473684
0.0039438611,0.2105263158
0.0039474786,0.2171052632
0.0039512555,0.2236842105
0.0039597579,0.2302631579
0.0039813411,0.2368421053
0.0039821089,0.2434210526
0.0039823231,0.2500000000
0.0040001856,0.2565789474
0.0040064470,0.2631578947
0.0040182392,0.2697368421
0.0040196607,0.2763157895
0.0040204434,0.2828947368
0.0040448423,0.2894736842
0.0041053965,0.2960526316
0.0041079960,0.3026315789
0.0041462816,0.3092105263
0.0041645987,0.3157894737
0.0041802040,0.3223684211
0.0042186767,0.3289473684
0.0042269306,0.3355263158
0.0042356763,0.3421052632
0.0042884660,0.3486842105
0.0042905823,0.3552631579
0.0043109956,0.3618421053
0.0043280160,0.3684210526
0.0043299533,0.3750000000
0.0043876969,0.3815789474
0.0043940532,0.3881578947
0.0043944398,0.3947368421
0.0044870958,0.4013157895
0.0045262496,0.4078947368
0.0045834594,0.4144736842
0.0045878952,0.4210526316
0.0046685949,0.4276315789
0.0046813572,0.4342105263
0.0046827659,0.4407894737
0.0046869255,0.4473684211
0.0046946614,0.4539473684
0.0047859801,0.4605263158
0.0048069670,0.4671052632
0.0048106713,0.4736842105
0.0049224632,0.4802631579
0.0049288578,0.4868421053
0.0049325598,0.4934210526
0.0049783216,0.5000000000
0.0050262694,0.5065789474
0.0050628497,0.5131578947
0.0050794233,0.5197368421
0.0051425279,0.5263157895
0.0051976040,0.5328947368
0.0052001338,0.5394736842
0.0052312196,0.5460526316
0.0052692778,0.5526315789
0.0052907239,0.5592105263
0.0053609759,0.5657894737
0.0053738008,0.5723684211
0.0054116369,0.5789473684
0.0054229796,0.5855263158
0.0054289570,0.5921052632
0.0054651276,0.5986842105
0.0054688019,0.6052631579
0.0054998249,0.6118421053
0.0055081620,0.6184210526
0.0055657650,0.6250000000
0.0055661257,0.6315789474
0.0055937892,0.6381578947
0.0056116369,0.6447368421
0.0056421859,0.6513157895
0.0056784847,0.6578947368
0.0056823913,0.6644736842
0.0056844069,0.6710526316
0.0056930719,0.6776315789
0.0057275853,0.6842105263
0.0057611593,0.6907894737
0.0057736281,0.6973684211
0.0058140194,0.7039473684
0.0059102018,0.7105263158
0.0059144991,0.7171052632
0.0059422227,0.7236842105
0.0060099564,0.7302631579
0.0060177877,0.7368421053
0.0061392985,0.7434210526
0.0061457290,0.7500000000
0.0061750112,0.7565789474
0.0062002744,0.7631578947
0.0062869127,0.7697368421
0.0063349095,0.7763157895
0.0064326347,0.7828947368
0.0064733157,0.7894736842
0.0066314335,0.7960526316
0.0066714415,0.8026315789
0.0067045590,0.8092105263
0.0067720251,0.8157894737
0.0069062246,0.8223684211
0.0069469076,0.8289473684
0.0069530255,0.8355263158
0.0070922968,0.8421052632
0.0073160619,0.8486842105
0.0073716892,0.8552631579
0.0075992641,0.8618421053
0.0077050552,0.8684210526
0.0083460951,0.8750000000
0.0084553924,0.8815789474
0.0084945241,0.8881578947
0.0086781392,0.8947368421
0.0088998634,0.9013157895
0.0089316599,0.9078947368
0.0091846990,0.9144736842
0.0092916794,0.9210526316
0.0094292925,0.9276315789
0.0094809547,0.9342105263
0.0095724083,0.9407894737
0.0095802658,0.9473684211
0.0097680381,0.9539473684
0.0099088410,0.9605263158
0.0106853273,0.9671052632
0.0110416147,0.9736842105
0.0113472777,0.9802631579
0.0115097205,0.9868421053
0.0123106589,0.9934210526
