1362449684.61996102,pkt_in,None,None
1362449684.63304210,pkt_in,46758,6379
1362449684.63431692,pkt_in,46760,6379
1362449684.65175891,pkt_in,6379,46758
1362449684.65247393,pkt_in,46759,6379
1362449684.67434406,pkt_in,6379,46760
1362449684.67735505,pkt_in,6379,46759
1362449684.70093989,pkt_in,46761,6379
1362449684.75442004,pkt_in,6379,46761
1362449684.75529003,pkt_in,46762,6379
1362449684.78780103,pkt_in,46763,6379
1362449684.78852010,pkt_in,6379,46762
1362449684.85303211,pkt_in,6379,46763
1362449684.85392094,pkt_in,46764,6379
1362449684.91832995,pkt_in,46765,6379
1362449684.91906691,pkt_in,6379,46764
1362449684.95138407,pkt_in,46766,6379
1362449684.95219898,pkt_in,6379,46765
1362449685.01664996,pkt_in,46767,6379
1362449685.01754904,pkt_in,6379,46766
1362449685.04996991,pkt_in,46768,6379
1362449685.05093288,pkt_in,6379,46767
1362449685.11519504,pkt_in,46769,6379
1362449685.11603189,pkt_in,6379,46768
1362449685.14832997,pkt_in,46770,6379
1362449685.14925599,pkt_in,6379,46769
1362449685.21355295,pkt_in,6379,46770
1362449685.21440005,pkt_in,46771,6379
1362449685.22244406,pkt_in,6379,46771
1362449685.25485992,pkt_in,46772,6379
1362449685.28722811,pkt_in,6379,46772
1362449685.29552007,pkt_in,46773,6379
1362449685.36007190,pkt_in,6379,46773
1362449685.36099291,pkt_in,46774,6379
1362449685.42536211,pkt_in,46775,6379
1362449685.42607498,pkt_in,6379,46774
1362449685.45855403,pkt_in,46776,6379
1362449685.46045208,pkt_in,6379,46775
1362449685.52498889,pkt_in,46777,6379
1362449685.52596307,pkt_in,6379,46776
1362449685.55826211,pkt_in,46778,6379
1362449685.55918789,pkt_in,6379,46777
1362449685.62347698,pkt_in,46779,6379
1362449685.62418103,pkt_in,6379,46778
1362449685.65671110,pkt_in,6379,46779
1362449685.65742207,pkt_in,46780,6379
1362449685.72209096,pkt_in,6379,46780
1362449685.72296000,pkt_in,46781,6379
1362449685.75524902,pkt_in,46782,6379
1362449685.75613904,pkt_in,6379,46781
1362449685.77225399,pkt_in,6379,46782
1362449685.80478096,pkt_in,46783,6379
1362449685.83710408,pkt_in,6379,46783
1362449685.85337591,pkt_in,46784,6379
1362449685.86164594,pkt_in,6379,46784
1362449685.92615390,pkt_in,46785,6379
1362449685.93424797,pkt_in,6379,46785
1362449685.96665311,pkt_in,46786,6379
1362449686.03096890,pkt_in,46787,6379
1362449686.03174496,pkt_in,6379,46786
1362449686.06419611,pkt_in,46788,6379
1362449686.07223105,pkt_in,6379,46788
1362449686.07631898,pkt_in,6379,46787
1362449686.14080191,pkt_in,46789,6379
1362449686.14908791,pkt_in,6379,46789
1362449686.16544890,pkt_in,46790,6379
1362449686.22981191,pkt_in,6379,46790
1362449686.23066401,pkt_in,46791,6379
1362449686.26293802,pkt_in,46792,6379
1362449686.27927709,pkt_in,6379,46792
1362449686.28328896,pkt_in,6379,46791
1362449686.31596994,pkt_in,46793,6379
1362449686.34823799,pkt_in,6379,46793
1362449686.36464190,pkt_in,46794,6379
1362449686.38081098,pkt_in,6379,46794
1362449686.41303897,pkt_in,46795,6379
1362449686.47755098,pkt_in,6379,46795
1362449686.47832990,pkt_in,46796,6379
1362449686.48661494,pkt_in,6379,46796
1362449686.51900101,pkt_in,46797,6379
1362449686.58348298,pkt_in,46798,6379
1362449686.58435798,pkt_in,6379,46797
1362449686.59245801,pkt_in,6379,46798
1362449686.62481999,pkt_in,46799,6379
1362449686.68910909,pkt_in,6379,46799
1362449686.68984509,pkt_in,46800,6379
1362449686.72222209,pkt_in,46801,6379
1362449686.72308707,pkt_in,6379,46800
1362449686.78742504,pkt_in,46802,6379
1362449686.78824306,pkt_in,6379,46801
1362449686.82065511,pkt_in,46803,6379
1362449686.82884598,pkt_in,6379,46802
1362449686.86130595,pkt_in,6379,46803
1362449686.87752008,pkt_in,46804,6379
1362449686.94198298,pkt_in,6379,46804
1362449686.94275594,pkt_in,46805,6379
1362449686.97530890,pkt_in,46806,6379
1362449686.98351097,pkt_in,6379,46806
1362449687.04814506,pkt_in,46807,6379
1362449687.04884100,pkt_in,6379,46805
1362449687.08130693,pkt_in,46808,6379
1362449687.08201194,pkt_in,6379,46807
1362449687.14653707,pkt_in,46809,6379
1362449687.14735699,pkt_in,6379,46808
1362449687.17973089,pkt_in,46810,6379
1362449687.18053293,pkt_in,6379,46809
1362449687.24482393,pkt_in,46811,6379
1362449687.24555206,pkt_in,6379,46810
1362449687.25382710,pkt_in,6379,46811
1362449687.28621411,pkt_in,46812,6379
1362449687.35045004,pkt_in,6379,46812
1362449687.35123897,pkt_in,46813,6379
1362449687.35929298,pkt_in,6379,46813
1362449687.39157701,pkt_in,46814,6379
1362449687.45607495,pkt_in,6379,46814
1362449687.45686007,pkt_in,46815,6379
1362449687.48920894,pkt_in,46816,6379
1362449687.49000311,pkt_in,6379,46815
1362449687.49813700,pkt_in,6379,46816
1362449687.56241393,pkt_in,46817,6379
1362449687.57869291,pkt_in,6379,46817
1362449687.58692408,pkt_in,46818,6379
1362449687.59508395,pkt_in,6379,46818
1362449687.65968299,pkt_in,46819,6379
1362449687.69200206,pkt_in,6379,46819
1362449687.69270396,pkt_in,46820,6379
1362449687.75699091,pkt_in,6379,46820
1362449687.75778008,pkt_in,46821,6379
1362449687.79014492,pkt_in,46822,6379
1362449687.85470605,pkt_in,6379,46822
1362449687.85552001,pkt_in,6379,46821
1362449687.85628200,pkt_in,46823,6379
1362449687.86449504,pkt_in,6379,46823
1362449687.89699197,pkt_in,46824,6379
1362449687.92932510,pkt_in,6379,46824
1362449687.94562602,pkt_in,46825,6379
1362449687.95368695,pkt_in,6379,46825
1362449688.01825690,pkt_in,46826,6379
1362449688.05079007,pkt_in,6379,46826
1362449688.05154395,pkt_in,46827,6379
1362449688.06772399,pkt_in,6379,46827
1362449688.10008502,pkt_in,46828,6379
1362449688.16459608,pkt_in,6379,46828
1362449688.16553998,pkt_in,46829,6379
1362449688.19776392,pkt_in,46830,6379
1362449688.19872689,pkt_in,6379,46829
1362449688.26348090,pkt_in,6379,46830
1362449688.26445889,pkt_in,46831,6379
1362449688.27255297,pkt_in,6379,46831
1362449688.30504394,pkt_in,46832,6379
